Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,CLTV,Charge per Tenure,Revenue Share,Service Count
1,0,0,0,22,1,2,1,0,0,0,0,2,2,0,1,1,94.65,2104.55,3665,4.115217391304348,0.7970526315789475,2
1,0,1,0,4,1,0,1,0,0,2,2,0,0,0,1,3,80.6,319.15,3080,16.119999999999997,0.6787368421052631,2
1,0,1,0,59,1,2,1,0,0,0,0,0,2,1,0,2,85.55,5084.65,6304,1.4258333333333333,0.720421052631579,1
0,0,0,0,60,0,1,0,0,2,0,0,2,2,0,1,2,50.8,3027.4,4941,0.8327868852459016,0.4277894736842105,3
0,0,0,0,15,1,0,1,2,0,2,2,2,2,0,0,2,105.1,1582.75,2122,6.56875,0.8850526315789473,5
1,0,0,0,10,1,0,1,2,2,2,2,2,2,0,1,2,110.1,1043.3,5803,10.009090909090908,0.9271578947368421,6
0,0,0,0,6,1,0,1,0,0,2,0,0,2,0,0,2,83.9,497.55,3962,11.985714285714286,0.7065263157894738,2
0,0,1,0,63,1,2,1,2,2,2,0,2,0,0,1,2,100.55,6215.35,5413,1.57109375,0.8467368421052631,4
1,0,1,0,50,1,2,1,0,2,2,0,2,2,0,1,0,103.85,5017.9,5812,2.0362745098039214,0.8745263157894736,4
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,24.6,24.6,5768,12.3,0.20715789473684212,0
0,0,0,0,12,1,0,1,2,0,0,2,2,2,0,1,0,98.9,1120.95,5559,7.607692307692308,0.8328421052631579,4
0,0,0,0,9,1,2,1,0,0,2,0,2,2,0,0,1,98.3,923.5,2954,9.83,0.8277894736842105,3
1,0,0,0,17,1,0,1,2,0,0,0,2,2,0,0,2,93.85,1625.65,4940,5.213888888888889,0.7903157894736842,3
1,1,0,0,9,1,2,1,0,0,2,0,2,2,0,1,2,100.5,918.6,4038,10.05,0.8463157894736842,3
1,1,0,0,10,1,0,1,0,2,0,0,0,0,0,1,2,72.85,688.65,3189,6.622727272727272,0.6134736842105263,1
1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.55,73.55,4369,36.775,0.6193684210526316,0
0,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,79.4,205.05,3501,19.85,0.6686315789473685,1
0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,81.15,952.3,4806,5.796428571428572,0.6833684210526316,2
0,1,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,84.6,360.1,2467,16.919999999999998,0.712421052631579,1
0,0,0,0,6,1,2,1,2,0,0,0,0,0,0,1,2,79.05,434.5,3263,11.292857142857143,0.6656842105263158,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,74.4,215.8,2054,18.6,0.6265263157894737,0
1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,99.05,3395.8,2074,2.7513888888888887,0.8341052631578947,3
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,44.95,85.15,5900,14.983333333333334,0.3785263157894737,0
1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,44.7,44.7,3700,22.35,0.376421052631579,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.7,45.7,3571,22.85,0.38484210526315793,0
1,1,0,0,8,1,0,1,2,0,0,2,2,2,0,0,1,100.3,832.35,5084,11.144444444444444,0.8446315789473684,4
1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,2,19.25,112.3,4489,2.40625,0.16210526315789472,0
0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,96.0,174.8,3391,32.0,0.8084210526315789,2
0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.55,90.55,2627,45.275,0.7625263157894736,2
1,1,1,0,44,0,1,0,0,2,0,0,0,0,0,1,2,30.35,1359.7,4829,0.6744444444444445,0.25557894736842107,1
1,0,0,0,71,1,2,1,2,0,2,2,2,2,2,1,2,108.05,7532.15,5200,1.5006944444444443,0.9098947368421052,5
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,5367,34.95,0.5886315789473685,0
1,1,1,0,62,1,2,1,0,2,2,0,2,2,1,1,2,103.75,6383.35,5052,1.6468253968253967,0.8736842105263158,4
1,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,86.6,86.6,5228,43.3,0.7292631578947368,1
0,1,1,0,33,1,2,1,0,2,0,0,0,0,0,1,0,80.6,2656.5,3601,2.3705882352941177,0.6787368421052631,1
0,0,0,0,35,1,2,1,0,2,0,2,0,0,0,0,1,85.3,2917.5,2455,2.3694444444444445,0.7183157894736842,2
0,0,0,0,34,1,0,1,0,0,0,0,0,0,0,1,1,70.0,2416.1,2318,2.0,0.5894736842105263,0
0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,94.3,424.45,5419,18.86,0.7941052631578948,2
0,0,0,0,7,1,0,1,0,0,2,0,2,2,0,1,2,95.35,660.9,3077,11.91875,0.8029473684210526,3
1,1,1,0,27,1,2,1,0,0,0,0,0,0,0,1,2,75.5,1893.95,2377,2.6964285714285716,0.6357894736842106,0
0,0,0,0,18,1,2,1,0,0,0,2,0,2,0,1,2,90.1,1612.75,4260,4.742105263157894,0.7587368421052632,2
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,68.95,119.75,5225,22.983333333333334,0.5806315789473685,0
1,0,1,0,32,1,2,1,2,0,0,0,2,2,0,1,1,99.55,3204.65,5026,3.0166666666666666,0.8383157894736842,3
1,0,1,0,18,1,0,0,0,0,2,0,0,2,0,0,2,57.45,990.85,2989,3.0236842105263158,0.48378947368421055,2
1,0,1,0,12,1,0,0,0,0,0,0,0,2,1,0,1,53.65,696.35,2595,4.1269230769230765,0.4517894736842105,1
1,1,0,0,8,1,2,1,0,0,2,0,2,2,0,1,2,100.6,819.4,5906,11.177777777777777,0.8471578947368421,3
1,0,1,0,26,1,2,1,0,0,0,0,2,0,0,1,2,83.75,2070.6,2404,3.1018518518518516,0.7052631578947368,1
0,1,1,0,3,1,0,1,2,0,0,2,2,0,0,1,3,88.3,273.75,4486,22.075,0.743578947368421,3
0,1,0,0,8,1,0,1,0,0,2,0,2,2,0,1,2,92.1,729.95,5662,10.233333333333333,0.775578947368421,3
1,0,1,0,38,1,0,1,2,2,0,0,0,0,0,1,2,79.45,3013.05,2405,2.037179487179487,0.6690526315789473,2
1,1,0,0,14,1,0,1,0,0,0,0,2,2,0,0,1,90.45,1266.1,4777,6.03,0.7616842105263159,2
1,0,1,0,32,1,0,1,0,0,0,0,0,0,0,1,0,69.75,2347.9,2356,2.1136363636363638,0.5873684210526315,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,5881,9.825,0.1654736842105263,0
1,1,0,0,12,0,1,0,0,0,2,2,0,2,0,1,2,43.65,526.95,2437,3.3576923076923078,0.36757894736842106,3
0,0,0,0,5,0,1,0,0,0,2,0,0,2,0,0,2,39.5,210.75,2863,6.583333333333333,0.33263157894736844,2
1,0,1,0,40,1,2,1,0,0,0,0,2,2,0,1,0,97.1,3706.95,3099,2.368292682926829,0.8176842105263158,2
0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,1,2,80.0,412.5,3937,13.333333333333334,0.6736842105263158,1
0,0,0,0,10,1,0,1,2,0,0,0,2,0,0,1,3,84.7,832.05,5686,7.7,0.7132631578947368,2
1,0,1,0,2,1,0,1,0,0,0,0,2,2,0,1,0,89.55,185.55,3851,29.849999999999998,0.7541052631578947,2
1,0,0,0,23,1,2,1,0,0,0,2,2,0,0,1,2,90.6,1943.2,4359,3.775,0.7629473684210526,2
0,0,0,0,23,1,2,1,2,0,0,0,2,0,0,1,0,90.05,2169.8,4650,3.752083333333333,0.7583157894736842,2
1,0,1,0,49,1,2,1,0,2,0,0,2,2,0,1,0,99.05,4853.75,5157,1.9809999999999999,0.8341052631578947,3
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,69.75,144.55,5667,23.25,0.5873684210526315,0
0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,1,49.05,91.1,2960,16.349999999999998,0.41305263157894734,1
1,0,0,0,7,1,2,1,0,0,2,0,2,2,0,1,0,98.05,713.0,2561,12.25625,0.8256842105263158,3
0,0,0,0,41,1,2,1,2,2,2,2,2,2,0,1,0,114.5,4527.45,3038,2.7261904761904763,0.9642105263157895,6
1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,80.95,171.15,3533,26.983333333333334,0.6816842105263158,1
0,1,0,0,13,1,0,1,0,0,2,0,0,0,0,1,2,74.3,940.35,2995,5.307142857142857,0.6256842105263157,1
0,1,0,0,11,1,0,1,0,0,0,0,2,2,0,0,0,89.7,1047.7,2202,7.4750000000000005,0.7553684210526316,2
1,1,1,0,17,1,2,1,0,0,2,0,2,2,0,1,1,100.45,1622.45,5508,5.580555555555556,0.8458947368421053,3
1,0,1,0,25,1,0,1,0,0,0,0,2,2,1,1,2,90.4,2178.6,5801,3.476923076923077,0.7612631578947369,2
1,0,1,0,3,1,0,0,0,2,2,0,0,0,0,1,3,56.15,168.15,2539,14.0375,0.4728421052631579,2
0,0,0,0,4,1,0,1,2,0,2,2,0,2,0,1,0,94.4,387.2,4249,18.880000000000003,0.7949473684210526,4
0,0,1,0,37,1,2,1,0,0,2,0,0,0,0,1,1,78.95,2839.65,3982,2.0776315789473685,0.6648421052631579,1
0,0,0,0,19,0,1,0,0,0,0,0,2,2,1,1,1,44.85,893.55,5182,2.2425,0.3776842105263158,2
1,1,1,0,39,1,2,1,0,2,2,0,2,2,0,1,2,105.65,4284.8,4687,2.6412500000000003,0.8896842105263159,4
1,0,0,0,7,1,0,1,0,0,2,0,0,0,0,0,3,74.65,544.55,3331,9.33125,0.6286315789473684,1
0,0,1,0,14,1,2,0,2,0,0,0,2,0,0,1,0,64.7,941.0,4049,4.3133333333333335,0.5448421052631579,2
0,1,1,0,11,1,2,1,0,0,2,2,2,2,0,1,0,104.05,1133.65,4553,8.670833333333333,0.8762105263157894,4
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,35.55,35.55,3958,17.775,0.29936842105263156,1
0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,95.15,196.9,2414,31.71666666666667,0.8012631578947369,2
1,0,1,0,13,1,0,1,0,0,2,0,2,2,0,1,3,96.65,1162.85,5295,6.903571428571429,0.8138947368421053,3
0,1,1,0,3,1,0,1,0,0,0,0,2,0,0,1,2,80.4,224.05,3834,20.1,0.6770526315789475,1
1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,3,31.35,31.35,3605,15.675,0.264,1
0,0,0,0,12,1,2,1,0,2,0,0,2,0,0,1,0,89.75,1052.4,5671,6.903846153846154,0.7557894736842106,2
1,0,1,0,60,1,0,1,0,2,0,0,2,2,1,1,2,94.4,5610.25,4990,1.5475409836065575,0.7949473684210526,3
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,19.85,19.85,3874,9.925,0.16715789473684212,0
0,0,0,0,6,1,2,1,0,2,2,2,2,2,0,1,1,109.9,669.45,5750,15.700000000000001,0.9254736842105263,5
1,0,0,0,15,1,0,1,0,0,2,2,2,2,0,1,2,101.35,1553.95,3025,6.334375,0.8534736842105263,4
1,1,0,0,21,1,0,0,0,0,2,0,2,0,0,1,0,60.05,1236.15,4716,2.7295454545454545,0.5056842105263157,2
0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,1,2,60.15,60.15,4611,30.075,0.5065263157894737,1
1,0,0,0,7,1,2,1,0,0,2,0,2,0,0,1,2,90.45,593.45,5356,11.30625,0.7616842105263159,2
1,0,1,0,53,1,0,1,0,2,0,0,2,2,1,1,0,94.25,4867.95,5414,1.7453703703703705,0.7936842105263158,3
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.9,74.9,2548,37.45,0.6307368421052632,0
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,80.25,80.25,2502,40.125,0.6757894736842105,1
1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,2,69.0,1149.65,3368,3.8333333333333335,0.5810526315789474,0
0,0,1,0,11,1,2,0,0,0,0,2,0,2,0,1,2,66.35,740.8,2860,5.529166666666666,0.5587368421052631,2
1,0,0,0,19,1,2,1,0,0,0,0,0,2,0,1,0,86.0,1532.45,4857,4.3,0.7242105263157895,1
0,0,1,0,3,1,0,1,0,0,0,0,0,2,0,1,2,80.3,250.05,3212,20.075,0.6762105263157895,1
1,0,0,0,24,1,2,1,0,2,0,0,2,0,0,1,1,90.55,2282.55,5927,3.622,0.7625263157894736,2
0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,75.9,143.35,2101,25.3,0.6391578947368421,0
1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,3706,22.925,0.38610526315789473,0
0,0,1,0,16,0,1,0,0,0,0,2,2,2,0,1,2,49.95,810.2,4840,2.9382352941176473,0.42063157894736847,3
1,0,1,0,34,1,0,1,0,0,0,0,2,0,0,0,2,78.3,2564.3,2777,2.237142857142857,0.6593684210526316,1
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,76.95,228.4,4428,19.2375,0.648,0
0,1,0,0,16,1,2,1,0,0,0,0,2,2,0,1,2,96.15,1529.2,5913,5.655882352941177,0.8096842105263158,2
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,45.3,4568,22.65,0.3814736842105263,0
0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,0,19.4,289.3,5379,1.2125,0.16336842105263158,0
0,0,0,0,11,1,2,1,0,0,0,2,2,0,0,0,2,90.15,987.95,5250,7.5125,0.7591578947368421,2
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.05,45.05,4094,22.525,0.3793684210526316,0
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,75.8,75.8,3940,37.9,0.6383157894736842,1
0,0,0,0,7,1,0,1,0,0,0,0,0,2,0,1,2,79.3,523.15,3830,9.9125,0.6677894736842105,1
0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,2,30.9,59.05,2860,10.299999999999999,0.26021052631578945,1
0,1,0,0,46,1,0,1,0,2,0,0,2,2,1,0,1,95.25,4424.2,3180,2.026595744680851,0.8021052631578948,3
0,1,1,0,68,1,2,1,0,2,0,0,0,2,0,1,0,89.6,6127.6,5651,1.298550724637681,0.7545263157894736,2
1,0,1,0,59,1,2,1,2,2,2,0,2,2,1,1,2,110.15,6448.05,4601,1.8358333333333334,0.9275789473684211,5
1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.5,676.7,3077,11.1875,0.7536842105263157,2
1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,0,2,75.0,632.95,2587,8.333333333333334,0.631578947368421,1
1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,44.75,270.95,2087,6.392857142857143,0.37684210526315787,0
0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,2,44.05,483.7,3200,3.670833333333333,0.3709473684210526,0
1,1,1,0,15,1,2,1,0,0,0,0,0,2,0,1,0,85.6,1345.55,4981,5.35,0.7208421052631578,1
0,0,0,0,70,1,2,1,2,2,2,2,2,2,1,0,1,115.55,8127.6,4838,1.6274647887323943,0.9730526315789474,6
1,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,86.6,1281.0,2508,5.094117647058823,0.7292631578947368,1
0,0,0,0,18,1,2,1,0,0,0,0,2,0,0,1,2,85.2,1553.9,3326,4.484210526315789,0.7174736842105264,1
0,0,1,0,34,1,2,1,0,0,0,0,2,2,0,1,2,97.65,3207.55,3979,2.79,0.8223157894736842,2
1,0,1,0,47,1,2,1,0,2,2,2,2,2,0,1,2,109.55,5124.55,5863,2.2822916666666666,0.9225263157894736,5
0,0,1,0,39,1,2,1,0,2,2,2,0,0,1,1,2,89.55,3474.45,3849,2.23875,0.7541052631578947,3
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.45,19.45,5687,9.725,0.1637894736842105,0
0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,76.35,4133,4.07,0.1713684210526316,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.25,69.25,4371,34.625,0.5831578947368421,0
1,0,1,0,59,1,2,1,0,0,2,0,2,2,1,1,0,99.5,5961.1,6098,1.6583333333333334,0.8378947368421052,3
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.2,25.2,5688,12.6,0.21221052631578946,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.0,96.45,5704,15.0,0.37894736842105264,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,4103,10.075,0.16968421052631577,0
1,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,1,105.0,7133.25,5723,1.5671641791044777,0.8842105263157894,4
1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,1,54.7,169.45,3335,13.675,0.46063157894736845,1
0,0,1,0,14,1,2,1,0,0,2,0,0,2,0,1,2,87.25,1258.6,4786,5.816666666666666,0.7347368421052631,2
1,0,1,0,10,1,0,1,0,0,0,0,2,0,0,1,2,79.95,857.2,5640,7.2681818181818185,0.6732631578947369,1
0,0,0,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.35,1639.3,5727,4.6499999999999995,0.744,2
0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,94.75,889.9,2893,9.475,0.7978947368421052,2
0,1,0,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.05,1290.0,2230,6.789285714285714,0.8004210526315789,2
1,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,2,78.45,330.05,5048,15.690000000000001,0.6606315789473685,1
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,237.95,5094,14.040000000000001,0.5911578947368421,0
1,0,1,0,59,0,1,0,0,2,0,0,0,2,0,1,0,41.05,2452.7,4324,0.6841666666666666,0.34568421052631576,2
1,0,1,0,10,1,2,1,0,0,0,0,2,0,0,1,2,85.6,813.85,5146,7.781818181818181,0.7208421052631578,1
0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.2,79.2,4363,39.6,0.6669473684210526,1
1,0,0,0,5,1,0,0,0,0,2,0,2,2,1,1,3,70.0,347.4,2673,11.666666666666666,0.5894736842105263,3
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,49.95,49.95,2041,24.975,0.42063157894736847,0
0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,69.25,1554.0,2159,3.010869565217391,0.5831578947368421,0
0,1,1,0,34,1,2,1,0,2,2,0,0,2,0,1,2,94.25,3217.55,3369,2.692857142857143,0.7936842105263158,3
1,0,1,0,41,1,2,0,0,0,2,0,2,2,1,1,2,73.0,3001.2,2041,1.7380952380952381,0.6147368421052631,3
0,0,0,0,64,1,2,1,0,0,2,0,2,2,1,1,1,100.05,6254.2,5452,1.5392307692307692,0.8425263157894737,3
0,1,0,0,4,1,0,1,0,2,2,0,2,2,0,1,1,99.8,442.85,2268,19.96,0.840421052631579,4
0,0,0,0,18,0,1,0,0,0,0,0,0,2,0,1,2,35.0,553.0,2649,1.8421052631578947,0.29473684210526313,1
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,76.0,76.0,2567,38.0,0.64,0
0,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,170.85,4193,31.28333333333333,0.7903157894736842,2
0,0,1,0,15,1,0,1,0,0,2,0,2,0,0,1,2,84.3,1308.4,4003,5.26875,0.7098947368421052,2
1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,1,84.4,732.5,5745,8.440000000000001,0.7107368421052632,1
1,0,1,0,15,1,2,1,0,0,2,0,2,2,0,1,2,101.1,1504.05,2055,6.31875,0.8513684210526316,3
1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.45,50.45,2928,25.225,0.4248421052631579,0
1,0,0,0,12,1,2,1,0,0,0,2,2,2,0,1,3,99.95,1132.75,5598,7.688461538461539,0.8416842105263158,3
0,0,0,0,2,1,2,1,0,0,2,0,2,0,0,1,2,91.4,193.6,5100,30.46666666666667,0.7696842105263159,2
0,1,0,0,5,1,0,1,0,0,2,0,0,0,0,1,1,75.55,349.65,4028,12.591666666666667,0.6362105263157894,1
1,0,0,0,4,1,2,1,0,0,0,2,0,0,0,0,1,80.8,332.45,5436,16.16,0.6804210526315789,1
0,0,1,0,16,1,2,1,0,2,0,0,2,2,0,1,2,100.0,1534.75,3794,5.882352941176471,0.8421052631578947,3
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.55,20.55,5636,10.275,0.17305263157894737,0
1,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,85.3,424.15,2264,14.216666666666667,0.7183157894736842,2
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.4,281.0,4494,14.080000000000002,0.592842105263158,0
1,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,0,98.8,3475.55,3066,2.6,0.832,3
1,0,1,0,13,1,2,1,0,0,0,0,0,0,0,1,1,74.4,896.75,3687,5.314285714285715,0.6265263157894737,0
0,0,0,0,24,1,2,1,0,0,2,0,2,2,0,1,2,98.75,2407.3,4016,3.95,0.8315789473684211,3
1,0,1,0,61,1,2,1,2,2,0,0,2,2,1,1,2,106.0,6547.7,4334,1.7096774193548387,0.8926315789473684,4
1,0,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,104.7,4346.4,3316,2.492857142857143,0.8816842105263158,4
1,1,0,0,22,1,2,1,0,0,0,0,2,2,0,1,2,96.7,2082.95,4458,4.2043478260869565,0.8143157894736842,2
0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,1,55.05,102.75,5855,18.349999999999998,0.46357894736842103,2
1,1,0,0,19,1,2,1,0,2,0,0,2,0,0,1,2,88.2,1775.8,5683,4.41,0.7427368421052631,2
0,0,1,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.75,145.0,2247,2.1944444444444446,0.16631578947368422,0
1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,0,2,75.65,1146.65,2099,4.728125,0.6370526315789474,0
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.7,74.7,3348,37.35,0.6290526315789474,0
1,0,0,0,17,1,0,1,0,0,2,0,0,0,0,1,2,76.65,1313.55,3182,4.258333333333334,0.6454736842105263,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.8,25.8,3884,12.9,0.21726315789473685,0
0,0,0,0,2,0,1,0,2,2,0,0,0,2,0,1,2,42.6,72.4,4648,14.200000000000001,0.3587368421052632,3
0,0,0,0,29,1,0,0,2,2,2,0,0,2,0,1,0,68.85,1970.5,5449,2.295,0.5797894736842105,4
1,0,1,0,2,1,0,1,0,0,2,2,0,2,0,0,1,90.0,190.05,3902,30.0,0.7578947368421053,3
0,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,75.35,1025.95,4995,5.0233333333333325,0.6345263157894736,1
1,0,0,0,8,1,2,1,0,2,0,0,2,2,0,0,2,100.85,819.55,3849,11.205555555555556,0.8492631578947368,3
0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,69.95,330.15,2969,11.658333333333333,0.5890526315789474,0
0,0,1,0,63,1,2,1,0,2,2,0,2,2,1,1,2,107.5,6873.75,6144,1.6796875,0.9052631578947369,4
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,5930,22.925,0.38610526315789473,0
0,0,1,0,53,1,0,1,2,2,2,0,2,2,1,1,0,106.1,5769.75,4471,1.9648148148148148,0.8934736842105263,5
0,0,0,0,1,1,0,1,0,2,0,2,2,0,0,0,2,91.7,91.7,4319,45.85,0.7722105263157895,3
0,0,0,0,16,1,2,1,0,2,2,0,0,2,0,1,1,95.6,1555.65,5915,5.623529411764705,0.8050526315789474,3
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.95,74.95,2591,37.475,0.6311578947368421,0
1,1,0,0,10,1,2,1,0,0,0,0,2,2,0,1,2,95.35,898.35,5353,8.668181818181818,0.8029473684210526,2
0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,45.0,127.1,4145,11.25,0.37894736842105264,0
1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,99.5,6710.5,4001,1.4850746268656716,0.8378947368421052,4
0,0,1,0,17,1,0,1,0,0,2,2,2,2,1,0,0,98.6,1704.95,5160,5.477777777777778,0.8303157894736841,4
0,0,0,0,7,1,0,0,0,0,0,2,2,0,0,1,3,59.5,415.95,4661,7.4375,0.5010526315789474,2
1,1,1,0,12,1,0,1,0,0,0,0,0,2,0,1,2,80.45,950.2,5374,6.188461538461539,0.6774736842105263,1
0,0,1,0,42,1,0,1,0,0,0,0,2,0,0,1,1,77.95,3384.0,5396,1.8127906976744186,0.656421052631579,1
1,1,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2,74.7,165.4,2803,24.900000000000002,0.6290526315789474,1
1,1,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,88.8,88.8,3106,44.4,0.7477894736842104,2
1,0,0,0,30,1,0,1,0,0,0,0,2,2,0,1,2,90.25,2755.35,5654,2.911290322580645,0.76,2
0,0,0,0,15,1,2,0,2,0,0,0,0,2,0,1,0,64.65,994.55,4780,4.040625,0.544421052631579,2
1,1,1,0,13,1,0,1,0,2,0,2,0,2,0,1,0,89.05,1169.35,3861,6.360714285714286,0.7498947368421053,3
1,0,1,0,67,1,2,1,0,2,2,0,0,0,1,0,2,87.4,5918.8,4421,1.285294117647059,0.7360000000000001,2
0,1,0,0,23,1,0,1,0,2,0,0,2,2,0,1,2,94.75,2293.6,2740,3.9479166666666665,0.7978947368421052,3
0,0,0,0,35,1,2,1,0,0,0,0,2,0,0,1,2,86.45,3029.1,5874,2.401388888888889,0.728,1
0,0,1,0,56,1,2,1,0,2,0,0,2,2,1,1,2,98.25,5508.35,4886,1.7236842105263157,0.8273684210526315,3
0,0,1,0,9,1,0,1,0,0,2,0,0,0,0,1,0,75.75,655.9,5105,7.575,0.6378947368421053,1
0,1,1,0,17,1,2,1,2,0,2,0,0,0,0,1,0,85.35,1463.45,3209,4.741666666666666,0.7187368421052631,2
1,0,0,0,48,1,2,1,0,2,2,0,2,2,1,1,1,106.1,5082.8,5898,2.1653061224489796,0.8934736842105263,4
1,1,0,0,17,1,0,0,0,0,0,0,0,0,0,1,2,45.05,770.6,3797,2.5027777777777778,0.3793684210526316,0
0,0,0,0,34,1,2,1,2,2,2,0,2,2,0,1,3,109.8,3587.25,3410,3.137142857142857,0.9246315789473684,5
0,1,0,0,42,1,2,1,0,0,0,0,2,0,0,1,2,84.65,3541.35,4871,1.9686046511627908,0.7128421052631579,1
1,0,1,0,11,1,0,1,0,0,0,0,2,0,0,1,0,79.5,868.5,3469,6.625,0.6694736842105263,1
0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,3,85.8,85.8,2850,42.9,0.7225263157894737,1
1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.1,79.1,5001,39.55,0.6661052631578946,1
0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,3,44.3,134.5,4903,11.075,0.37305263157894736,0
1,0,1,0,50,1,2,1,2,0,2,0,2,2,0,0,1,105.95,5341.8,5536,2.077450980392157,0.8922105263157895,4
